,Team,Games,Home Games,Away Games,Goals Per Game,Goals Against Per Game,Goal Difference Per Game,Expected Goals Per Game,Expected Goals Against Per Game,Expected Goal Difference Per Game,Non-Scoring Expected Goals Per Game,Non-Scoring Expected Goals Against Per Game,Non-Scoring Expected Goal Difference Per Game,Adjusted Goals Per Game,Adjusted Goals Against Per Game,Adjusted Goal Difference Per Game,Home Goals Per Game,Home Goals Against Per Game,Home Goal Difference Per Game,Home Expected Goals Per Game,Home Expected Goals Against Per Game,Home Expected Goal Difference Per Game,Home Non-Scoring Expected Goals Per Game,Home Non-Scoring Expected Goals Against Per Game,Home Non-Scoring Expected Goal Difference Per Game,Home Adjusted Goals Per Game,Home Adjusted Goals Against Per Game,Home Adjusted Goal Difference Per Game,Away Goals Per Game,Away Goals Against Per Game,Away Goal Difference Per Game,Away Expected Goals Per Game,Away Expected Goals Against Per Game,Away Expected Goal Difference Per Game,Away Non-Scoring Expected Goals Per Game,Away Non-Scoring Expected Goals Against Per Game,Away Non-Scoring Expected Goal Difference Per Game,Away Adjusted Goals Per Game,Away Adjusted Goals Against Per Game,Away Adjusted Goal Difference Per Game,Season,League
88,Leicester City,38,19,19,1.4736842105263157,1.5789473684210527,-0.10526315789473684,1.3223684210526314,1.3502631578947368,-0.027894736842105416,1.1139473684210526,1.4592105263157895,-0.34526315789473694,1.467105263157895,1.5707894736842107,-0.10368421052631582,1.3157894736842106,1.1578947368421053,0.15789473684210525,1.3689473684210525,1.1421052631578947,0.22684210526315782,1.0926315789473684,1.2547368421052632,-0.16210526315789484,1.2836842105263158,1.1763157894736844,0.10736842105263135,1.631578947368421,2.0,-0.3684210526315789,1.2757894736842104,1.558421052631579,-0.2826315789473687,1.1352631578947368,1.6636842105263159,-0.5284210526315791,1.650526315789474,1.965263157894737,-0.314736842105263,2017-18,Barclays Premier League
89,Liverpool,38,19,19,2.210526315789474,1.0,1.2105263157894737,2.0944736842105263,0.9842105263157896,1.1102631578947364,2.0807894736842107,0.868421052631579,1.2123684210526318,2.2152631578947366,1.0078947368421056,1.207368421052631,2.3684210526315788,0.5263157894736842,1.8421052631578947,2.3210526315789473,0.6400000000000001,1.6810526315789474,2.2747368421052636,0.7473684210526316,1.527368421052632,2.369473684210526,0.5526315789473685,1.8168421052631576,2.0526315789473686,1.4736842105263157,0.5789473684210527,1.867894736842105,1.3284210526315792,0.5394736842105258,1.8868421052631579,0.9894736842105264,0.8973684210526316,2.061052631578947,1.4631578947368424,0.5978947368421047,2017-18,Barclays Premier League
90,Manchester City,38,19,19,2.789473684210526,0.7105263157894737,2.0789473684210527,2.345263157894737,0.6852631578947368,1.6600000000000001,2.376578947368421,0.675,1.7015789473684209,2.7321052631578944,0.7405263157894739,1.991578947368421,3.210526315789474,0.7368421052631579,2.473684210526316,2.608421052631579,0.6010526315789474,2.0073684210526315,2.558947368421053,0.538421052631579,2.0205263157894735,3.0452631578947367,0.773684210526316,2.271578947368421,2.3684210526315788,0.6842105263157895,1.6842105263157894,2.082105263157895,0.7694736842105263,1.3126315789473686,2.1942105263157896,0.8115789473684211,1.3826315789473687,2.4189473684210525,0.7073684210526318,1.7115789473684209,2017-18,Barclays Premier League
91,Manchester United,38,19,19,1.7894736842105263,0.7368421052631579,1.0526315789473684,1.595263157894737,1.2247368421052631,0.37052631578947376,1.7547368421052634,1.4749999999999999,0.2797368421052635,1.757105263157895,0.773684210526316,0.9834210526315791,2.0,0.47368421052631576,1.5263157894736843,1.8952631578947368,0.9278947368421052,0.9673684210526315,1.9689473684210532,1.2236842105263157,0.7452631578947376,1.9394736842105267,0.4973684210526316,1.442105263157895,1.5789473684210527,1.0,0.5789473684210527,1.295263157894737,1.5215789473684211,-0.22631578947368405,1.5405263157894735,1.726315789473684,-0.1857894736842106,1.5747368421052632,1.05,0.5247368421052631,2017-18,Barclays Premier League
92,Newcastle,38,19,19,1.0263157894736843,1.236842105263158,-0.21052631578947367,1.1968421052631577,1.4686842105263158,-0.27184210526315794,1.13,1.6350000000000002,-0.5050000000000001,1.0621052631578947,1.2765789473684215,-0.21447368421052657,1.105263157894737,0.8947368421052632,0.21052631578947367,1.2952631578947367,1.216315789473684,0.07894736842105263,1.1710526315789473,1.3505263157894738,-0.1794736842105263,1.1357894736842107,0.9173684210526317,0.21842105263157888,0.9473684210526315,1.5789473684210527,-0.631578947368421,1.098421052631579,1.7210526315789476,-0.6226315789473685,1.0889473684210527,1.9194736842105267,-0.8305263157894739,0.988421052631579,1.635789473684211,-0.647368421052632,2017-18,Barclays Premier League
93,Southampton,38,19,19,0.9736842105263158,1.4736842105263157,-0.5,1.211578947368421,1.2960526315789473,-0.08447368421052624,1.311842105263158,1.5294736842105265,-0.2176315789473684,0.9942105263157897,1.541842105263158,-0.5476315789473684,1.0526315789473684,1.368421052631579,-0.3157894736842105,1.396842105263158,1.0226315789473683,0.3742105263157896,1.4410526315789476,1.3357894736842104,0.10526315789473703,1.048947368421053,1.4368421052631584,-0.3878947368421053,0.8947368421052632,1.5789473684210527,-0.6842105263157895,1.026315789473684,1.5694736842105261,-0.5431578947368422,1.1826315789473683,1.7231578947368422,-0.5405263157894739,0.9394736842105263,1.6468421052631579,-0.7073684210526314,2017-18,Barclays Premier League
94,Stoke City,38,19,19,0.9210526315789473,1.7894736842105263,-0.868421052631579,0.9815789473684212,1.7097368421052632,-0.7281578947368418,1.2160526315789475,1.7171052631578947,-0.5010526315789472,0.9534210526315791,1.7807894736842105,-0.8273684210526315,1.0526315789473684,1.5789473684210527,-0.5263157894736842,1.0973684210526318,1.6136842105263156,-0.5163157894736837,1.3631578947368423,1.5715789473684207,-0.20842105263157826,1.0778947368421052,1.555789473684211,-0.47789473684210576,0.7894736842105263,2.0,-1.2105263157894737,0.8657894736842104,1.8057894736842102,-0.9399999999999998,1.0689473684210526,1.8626315789473689,-0.7936842105263161,0.8289473684210528,2.00578947368421,-1.1768421052631572,2017-18,Barclays Premier League
95,Swansea City,38,19,19,0.7368421052631579,1.4736842105263157,-0.7368421052631579,0.8271052631578948,1.6684210526315788,-0.841315789473684,0.935263157894737,1.6802631578947365,-0.7449999999999996,0.7626315789473685,1.4631578947368424,-0.7005263157894737,0.8947368421052632,1.263157894736842,-0.3684210526315789,1.1194736842105264,1.4510526315789471,-0.3315789473684207,1.188421052631579,1.4794736842105258,-0.29105263157894684,0.9173684210526317,1.233684210526316,-0.3163157894736843,0.5789473684210527,1.6842105263157894,-1.105263157894737,0.5347368421052632,1.8857894736842105,-1.3510526315789473,0.6821052631578948,1.881052631578947,-1.1989473684210523,0.6078947368421054,1.6926315789473687,-1.0847368421052632,2017-18,Barclays Premier League
96,Tottenham Hotspur,38,19,19,1.9473684210526316,0.9473684210526315,1.0,1.9357894736842105,0.9592105263157895,0.9765789473684209,1.773684210526316,0.9410526315789475,0.8326315789473685,1.9550000000000005,0.9626315789473686,0.9923684210526318,2.1052631578947367,0.8421052631578947,1.263157894736842,2.07,0.8589473684210527,1.2110526315789472,1.9326315789473687,0.8357894736842105,1.096842105263158,2.167368421052632,0.8821052631578948,1.285263157894737,1.7894736842105263,1.0526315789473684,0.7368421052631579,1.801578947368421,1.0594736842105263,0.7421052631578945,1.6147368421052632,1.0463157894736843,0.5684210526315789,1.7426315789473688,1.0431578947368423,0.6994736842105265,2017-18,Barclays Premier League
97,Watford,38,19,19,1.1578947368421053,1.6842105263157894,-0.5263157894736842,1.2571052631578947,1.403157894736842,-0.1460526315789472,1.3636842105263156,1.3523684210526317,0.011315789473684015,1.1623684210526317,1.6510526315789475,-0.4886842105263159,1.4210526315789473,1.631578947368421,-0.21052631578947367,1.2736842105263158,1.3226315789473684,-0.048947368421052614,1.426842105263158,1.2921052631578949,0.1347368421052631,1.4068421052631583,1.6147368421052637,-0.2078947368421054,0.8947368421052632,1.736842105263158,-0.8421052631578947,1.240526315789474,1.4836842105263157,-0.2431578947368418,1.3005263157894735,1.4126315789473687,-0.11210526315789505,0.9178947368421053,1.6873684210526316,-0.7694736842105264,2017-18,Barclays Premier League
98,West Bromwich Albion,38,19,19,0.8157894736842105,1.4736842105263157,-0.6578947368421053,0.9260526315789475,1.2752631578947369,-0.3492105263157894,1.0563157894736843,1.6707894736842106,-0.6144736842105264,0.8565789473684212,1.495263157894737,-0.6386842105263157,1.105263157894737,1.5263157894736843,-0.42105263157894735,1.1215789473684212,1.038421052631579,0.08315789473684221,1.269473684210526,1.5857894736842106,-0.3163157894736845,1.1605263157894739,1.5621052631578949,-0.401578947368421,0.5263157894736842,1.4210526315789473,-0.8947368421052632,0.7305263157894737,1.5121052631578948,-0.781578947368421,0.8431578947368421,1.7557894736842106,-0.9126315789473685,0.5526315789473685,1.4284210526315793,-0.8757894736842106,2017-18,Barclays Premier League
99,West Ham United,38,19,19,1.263157894736842,1.7894736842105263,-0.5263157894736842,1.0047368421052632,1.523947368421053,-0.5192105263157898,1.2213157894736844,1.7834210526315788,-0.5621052631578944,1.2834210526315792,1.769736842105263,-0.48631578947368415,1.263157894736842,1.368421052631579,-0.10526315789473684,1.0410526315789475,1.1936842105263161,-0.15263157894736873,1.4115789473684213,1.394736842105263,0.016842105263158283,1.2689473684210526,1.4078947368421055,-0.13894736842105285,1.263157894736842,2.210526315789474,-0.9473684210526315,0.9684210526315788,1.8542105263157898,-0.8857894736842108,1.0310526315789474,2.1721052631578943,-1.141052631578947,1.2978947368421057,2.1315789473684212,-0.8336842105263154,2017-18,Barclays Premier League
100,AFC Bournemouth,26,13,13,1.4230769230769231,1.8076923076923077,-0.38461538461538464,1.505769230769231,1.5907692307692307,-0.0849999999999999,1.4076923076923078,1.6661538461538459,-0.2584615384615383,1.3553846153846154,1.7953846153846154,-0.4399999999999999,1.9230769230769231,1.3076923076923077,0.6153846153846154,1.7000000000000002,1.2676923076923075,0.43230769230769267,1.4015384615384616,1.7515384615384615,-0.34999999999999976,1.8315384615384618,1.3599999999999999,0.47153846153846174,0.9230769230769231,2.3076923076923075,-1.3846153846153846,1.3115384615384615,1.913846153846154,-0.6023076923076924,1.4138461538461538,1.5807692307692305,-0.16692307692307679,0.8792307692307694,2.230769230769231,-1.3515384615384616,2018-19,Barclays Premier League
101,Arsenal,26,13,13,2.0384615384615383,1.4230769230769231,0.6153846153846154,1.5965384615384617,1.429230769230769,0.16730769230769235,1.658076923076923,1.2665384615384618,0.3915384615384613,2.017692307692308,1.4942307692307693,0.5234615384615386,2.1538461538461537,0.8461538461538461,1.3076923076923077,1.9253846153846155,1.2892307692307692,0.6361538461538464,1.8615384615384611,1.176923076923077,0.6846153846153842,2.073846153846154,0.8884615384615386,1.1853846153846153,1.9230769230769231,2.0,-0.07692307692307693,1.2676923076923077,1.5692307692307694,-0.30153846153846164,1.4546153846153846,1.3561538461538463,0.09846153846153828,1.9615384615384621,2.1,-0.13846153846153797,2018-19,Barclays Premier League
102,Brighton and Hove Albion,26,13,13,1.0769230769230769,1.5,-0.4230769230769231,1.1215384615384614,1.696153846153846,-0.5746153846153846,1.021923076923077,1.616153846153846,-0.5942307692307692,1.1146153846153848,1.5203846153846154,-0.40576923076923077,1.2307692307692308,1.1538461538461537,0.07692307692307693,1.2569230769230768,1.4515384615384614,-0.19461538461538444,1.043076923076923,1.4307692307692308,-0.3876923076923078,1.2923076923076926,1.1761538461538463,0.11615384615384627,0.9230769230769231,1.8461538461538463,-0.9230769230769231,0.986153846153846,1.9407692307692308,-0.9546153846153848,1.0007692307692306,1.8015384615384613,-0.8007692307692308,0.9369230769230769,1.8646153846153848,-0.9276923076923078,2018-19,Barclays Premier League
103,Burnley,26,12,14,1.1153846153846154,1.8076923076923077,-0.6923076923076923,1.2219230769230771,1.8615384615384616,-0.6396153846153845,1.0380769230769231,1.7438461538461536,-0.7057692307692306,1.1180769230769232,1.745,-0.6269230769230768,1.25,1.8333333333333333,-0.5833333333333334,1.3950000000000002,1.6900000000000002,-0.29499999999999993,1.221666666666667,1.4716666666666665,-0.24999999999999956,1.245,1.7925000000000002,-0.5475,1.0,1.7857142857142858,-0.7857142857142857,1.0735714285714286,2.0085714285714285,-0.9349999999999997,0.8807142857142859,1.977142857142857,-1.0964285714285713,1.0092857142857143,1.7042857142857142,-0.695,2018-19,Barclays Premier League
104,Cardiff City,26,13,13,0.9230769230769231,1.8076923076923077,-0.8846153846153846,1.0453846153846151,1.6538461538461535,-0.6084615384615384,1.0299999999999998,1.738846153846154,-0.708846153846154,0.9442307692307692,1.7550000000000001,-0.8107692307692308,1.1538461538461537,1.7692307692307692,-0.6153846153846154,1.2453846153846153,1.3584615384615382,-0.11307692307692299,1.2392307692307691,1.4623076923076925,-0.22307692307692323,1.1615384615384616,1.7823076923076924,-0.6207692307692307,0.6923076923076923,1.8461538461538463,-1.1538461538461537,0.8453846153846153,1.9492307692307689,-1.1038461538461537,0.8207692307692306,2.0153846153846153,-1.1946153846153846,0.7269230769230769,1.7276923076923079,-1.0007692307692309,2018-19,Barclays Premier League
105,Chelsea,26,13,13,1.7307692307692308,1.1153846153846154,0.6153846153846154,1.8115384615384613,1.143846153846154,0.6676923076923074,1.8226923076923074,1.0703846153846153,0.7523076923076921,1.695769230769231,1.1373076923076924,0.5584615384615387,2.0,0.6923076923076923,1.3076923076923077,1.8899999999999997,0.8415384615384615,1.0484615384615383,1.8446153846153843,1.1184615384615386,0.7261538461538458,1.9561538461538464,0.726923076923077,1.2292307692307693,1.4615384615384615,1.5384615384615385,-0.07692307692307693,1.733076923076923,1.4461538461538461,0.28692307692307667,1.8007692307692305,1.0223076923076921,0.7784615384615383,1.4353846153846157,1.5476923076923077,-0.1123076923076921,2018-19,Barclays Premier League
106,Crystal Palace,26,13,13,1.0384615384615385,1.3076923076923077,-0.2692307692307692,1.2,1.3784615384615386,-0.17846153846153848,1.2349999999999999,1.3907692307692305,-0.15576923076923066,1.0215384615384617,1.2903846153846152,-0.2688461538461538,0.6923076923076923,0.9230769230769231,-0.23076923076923078,1.3492307692307692,1.2623076923076924,0.08692307692307685,1.4792307692307693,1.1453846153846154,0.33384615384615385,0.6799999999999999,0.8807692307692307,-0.20076923076923073,1.3846153846153846,1.6923076923076923,-0.3076923076923077,1.0507692307692307,1.4946153846153847,-0.44384615384615383,0.9907692307692307,1.6361538461538458,-0.6453846153846151,1.3630769230769233,1.7000000000000002,-0.3369230769230768,2018-19,Barclays Premier League
107,Everton,27,14,13,1.3333333333333333,1.4444444444444444,-0.1111111111111111,1.3585185185185185,1.4711111111111117,-0.11259259259259295,1.3103703703703704,1.1777777777777778,0.1325925925925926,1.3103703703703706,1.4785185185185186,-0.168148148148148,1.5,1.5,0.0,1.6071428571428572,1.392857142857143,0.21428571428571402,1.4949999999999999,1.0535714285714286,0.4414285714285714,1.4564285714285716,1.5314285714285714,-0.07499999999999954,1.1538461538461537,1.3846153846153846,-0.23076923076923078,1.0907692307692307,1.5553846153846158,-0.4646153846153851,1.1115384615384616,1.3115384615384615,-0.19999999999999998,1.1530769230769233,1.4215384615384619,-0.26846153846153864,2018-19,Barclays Premier League
108,Fulham,26,13,13,0.9615384615384616,2.230769230769231,-1.2692307692307692,1.1296153846153845,1.935,-0.8053846153846156,1.161923076923077,1.6830769230769234,-0.5211538461538461,0.9880769230769233,2.173846153846154,-1.1857692307692311,1.3076923076923077,2.0,-0.6923076923076923,1.4530769230769232,1.4800000000000002,-0.026923076923077032,1.4961538461538464,1.463846153846154,0.03230769230769244,1.3300000000000003,1.9823076923076925,-0.6523076923076924,0.6153846153846154,2.4615384615384617,-1.8461538461538463,0.806153846153846,2.39,-1.5838461538461541,0.8276923076923078,1.9023076923076923,-1.0746153846153845,0.6461538461538462,2.365384615384616,-1.7192307692307698,2018-19,Barclays Premier League
109,Huddersfield Town,26,14,12,0.5384615384615384,1.8461538461538463,-1.3076923076923077,0.7596153846153846,1.606923076923077,-0.8473076923076921,1.103846153846154,1.376923076923077,-0.2730769230769231,0.5623076923076924,1.8480769230769232,-1.285769230769231,0.42857142857142855,1.5714285714285714,-1.1428571428571428,0.7621428571428571,1.557142857142857,-0.7949999999999998,1.062142857142857,1.147857142857143,-0.08571428571428578,0.45,1.5871428571428574,-1.1371428571428572,0.6666666666666666,2.1666666666666665,-1.5,0.7566666666666668,1.665,-0.9083333333333332,1.1525,1.6441666666666668,-0.4916666666666667,0.6933333333333334,2.1525000000000003,-1.4591666666666667,2018-19,Barclays Premier League
110,Leicester City,26,12,14,1.1923076923076923,1.3076923076923077,-0.11538461538461539,1.386153846153846,1.2407692307692306,0.14538461538461536,1.1973076923076922,1.3553846153846154,-0.15807692307692325,1.2207692307692308,1.3165384615384617,-0.09576923076923077,1.0833333333333333,1.0833333333333333,0.0,1.3366666666666667,1.135,0.20166666666666666,1.2975,1.2850000000000001,0.012499999999999881,1.0916666666666666,1.12,-0.02833333333333347,1.2857142857142858,1.5,-0.21428571428571427,1.4285714285714286,1.3314285714285714,0.0971428571428571,1.1114285714285712,1.4157142857142857,-0.30428571428571455,1.3314285714285716,1.485,-0.15357142857142847,2018-19,Barclays Premier League
111,Liverpool,26,13,13,2.269230769230769,0.5769230769230769,1.6923076923076923,2.2565384615384616,0.8573076923076923,1.3992307692307693,2.1546153846153846,0.8838461538461538,1.2707692307692307,2.207692307692308,0.5976923076923076,1.6100000000000003,2.6923076923076925,0.5384615384615384,2.1538461538461537,2.543846153846154,0.7669230769230768,1.776923076923077,2.2576923076923077,0.7023076923076924,1.5553846153846154,2.626153846153846,0.5492307692307692,2.076923076923077,1.8461538461538463,0.6153846153846154,1.2307692307692308,1.9692307692307693,0.9476923076923076,1.0215384615384617,2.0515384615384615,1.0653846153846154,0.986153846153846,1.7892307692307696,0.6461538461538462,1.1430769230769235,2018-19,Barclays Premier League
112,Manchester City,27,14,13,2.740740740740741,0.7407407407407407,2.0,2.5488888888888885,0.8392592592592593,1.7096296296296296,2.609259259259259,0.807037037037037,1.8022222222222222,2.698888888888889,0.7707407407407408,1.9281481481481482,3.5,0.7857142857142857,2.7142857142857144,2.9407142857142854,0.8792857142857142,2.061428571428571,3.051428571428571,0.8364285714285714,2.215,3.4385714285714286,0.8250000000000001,2.613571428571429,1.9230769230769231,0.6923076923076923,1.2307692307692308,2.126923076923077,0.7961538461538462,1.330769230769231,2.1330769230769233,0.7753846153846156,1.3576923076923075,1.902307692307692,0.7123076923076923,1.1899999999999997,2018-19,Barclays Premier League
113,Manchester United,26,12,14,2.0,1.3461538461538463,0.6538461538461539,1.8261538461538458,1.5065384615384616,0.3196153846153841,1.6153846153846154,1.4596153846153845,0.15576923076923085,2.0323076923076924,1.359615384615385,0.6726923076923076,2.0833333333333335,1.3333333333333333,0.75,2.0866666666666664,1.324166666666667,0.7624999999999994,1.9058333333333335,1.1775,0.7283333333333334,2.1033333333333335,1.346666666666667,0.7566666666666665,1.9285714285714286,1.3571428571428572,0.5714285714285714,1.6028571428571425,1.662857142857143,-0.0600000000000005,1.3664285714285713,1.7014285714285713,-0.33499999999999985,1.9714285714285715,1.3707142857142858,0.6007142857142858,2018-19,Barclays Premier League
114,Newcastle,26,13,13,0.8461538461538461,1.3076923076923077,-0.46153846153846156,0.9730769230769233,1.7173076923076924,-0.7442307692307693,0.996923076923077,1.6719230769230768,-0.6749999999999999,0.8684615384615385,1.3103846153846157,-0.441923076923077,0.9230769230769231,1.3846153846153846,-0.46153846153846156,1.0338461538461539,1.534615384615385,-0.5007692307692309,1.2053846153846155,1.3515384615384616,-0.14615384615384605,0.9292307692307692,1.374615384615385,-0.4453846153846157,0.7692307692307693,1.2307692307692308,-0.46153846153846156,0.9123076923076924,1.9,-0.9876923076923075,0.7884615384615383,1.9923076923076921,-1.2038461538461538,0.8076923076923078,1.2461538461538462,-0.4384615384615383,2018-19,Barclays Premier League
115,Southampton,26,13,13,1.0769230769230769,1.6923076923076923,-0.6153846153846154,1.3157692307692308,1.5426923076923076,-0.22692307692307687,1.0899999999999999,1.6638461538461538,-0.5738461538461539,1.110769230769231,1.7042307692307692,-0.5934615384615385,1.1538461538461537,1.6153846153846154,-0.46153846153846156,1.2338461538461538,1.4369230769230772,-0.2030769230769234,1.1138461538461537,1.3607692307692305,-0.24692307692307686,1.211538461538462,1.6400000000000001,-0.4284615384615382,1.0,1.7692307692307692,-0.7692307692307693,1.3976923076923078,1.6484615384615382,-0.25076923076923036,1.066153846153846,1.966923076923077,-0.9007692307692309,1.01,1.7684615384615385,-0.7584615384615387,2018-19,Barclays Premier League
116,Tottenham Hotspur,26,13,13,2.076923076923077,0.9615384615384616,1.1153846153846154,1.8503846153846153,1.2569230769230773,0.5934615384615384,1.4953846153846155,1.1980769230769233,0.29730769230769233,2.1300000000000003,0.9861538461538462,1.143846153846154,1.8461538461538463,0.9230769230769231,0.9230769230769231,1.9776923076923079,1.4423076923076925,0.5353846153846151,1.8007692307692307,1.1830769230769231,0.6176923076923077,1.8846153846153848,0.9361538461538463,0.9484615384615386,2.3076923076923075,1.0,1.3076923076923077,1.7230769230769232,1.0715384615384616,0.6515384615384616,1.1900000000000002,1.2130769230769232,-0.023076923076922995,2.3753846153846156,1.0361538461538462,1.3392307692307694,2018-19,Barclays Premier League
117,Watford,26,13,13,1.3076923076923077,1.3076923076923077,0.0,1.3649999999999998,1.5226923076923078,-0.15769230769230802,1.519230769230769,1.4453846153846153,0.0738461538461535,1.3461538461538463,1.311923076923077,0.03423076923076939,1.3076923076923077,1.3846153846153846,-0.07692307692307693,1.2538461538461538,1.4676923076923079,-0.21384615384615394,1.6476923076923073,1.2946153846153847,0.3530769230769225,1.353846153846154,1.3576923076923075,-0.0038461538461536274,1.3076923076923077,1.2307692307692308,0.07692307692307693,1.4761538461538457,1.5776923076923077,-0.1015384615384621,1.3907692307692305,1.5961538461538463,-0.20538461538461553,1.3384615384615386,1.2661538461538462,0.0723076923076924,2018-19,Barclays Premier League
118,West Ham United,26,13,13,1.2307692307692308,1.5,-0.2692307692307692,1.2611538461538463,1.6615384615384616,-0.4003846153846154,1.3611538461538462,1.4303846153846154,-0.06923076923076926,1.2488461538461537,1.4473076923076924,-0.19846153846153847,1.3846153846153846,1.4615384615384615,-0.07692307692307693,1.2838461538461539,1.3884615384615389,-0.10461538461538485,1.4676923076923079,1.3007692307692307,0.16692307692307706,1.4069230769230772,1.46,-0.053076923076922904,1.0769230769230769,1.5384615384615385,-0.46153846153846156,1.2384615384615385,1.9346153846153844,-0.6961538461538459,1.2546153846153845,1.56,-0.3053846153846156,1.0907692307692307,1.4346153846153848,-0.343846153846154,2018-19,Barclays Premier League
119,Wolverhampton,26,14,12,1.3076923076923077,1.2692307692307692,0.038461538461538464,1.4142307692307692,1.0973076923076923,0.31692307692307686,1.0934615384615385,1.3507692307692307,-0.2573076923076921,1.2707692307692307,1.287692307692308,-0.01692307692307704,1.4285714285714286,1.3571428571428572,0.07142857142857142,1.5607142857142855,1.1707142857142858,0.3899999999999998,1.1500000000000001,1.1878571428571427,-0.03785714285714269,1.3557142857142856,1.3821428571428573,-0.0264285714285715,1.1666666666666667,1.1666666666666667,0.0,1.2433333333333334,1.0116666666666667,0.23166666666666677,1.0275,1.5408333333333333,-0.5133333333333332,1.1716666666666666,1.1775000000000002,-0.005833333333333505,2018-19,Barclays Premier League
120,Alavés,38,19,19,1.0789473684210527,1.131578947368421,-0.05263157894736842,1.0928947368421054,1.2255263157894738,-0.1326315789473685,0.8978947368421052,1.436315789473684,-0.5384210526315789,1.095263157894737,1.1326315789473687,-0.03736842105263172,1.0,1.105263157894737,-0.10526315789473684,1.2184210526315788,0.9905263157894734,0.22789473684210554,0.9715789473684209,1.1584210526315788,-0.18684210526315792,1.0226315789473683,1.1173684210526318,-0.09473684210526338,1.1578947368421053,1.1578947368421053,0.0,0.9673684210526315,1.4605263157894741,-0.4931578947368425,0.8242105263157894,1.7142105263157892,-0.8899999999999998,1.1678947368421055,1.1478947368421055,0.01999999999999995,2016-17,Spanish Primera Division
121,Athletic Bilbao,38,19,19,1.394736842105263,1.131578947368421,0.2631578947368421,1.3768421052631579,1.1010526315789475,0.27578947368421053,1.2755263157894736,1.0576315789473683,0.21789473684210528,1.4273684210526318,1.161842105263158,0.2655263157894738,1.894736842105263,0.9473684210526315,0.9473684210526315,1.6642105263157896,0.9089473684210524,0.7552631578947371,1.4689473684210526,0.9484210526315789,0.5205263157894737,1.9331578947368424,0.9947368421052633,0.938421052631579,0.8947368421052632,1.3157894736842106,-0.42105263157894735,1.0894736842105264,1.2931578947368423,-0.20368421052631602,1.0821052631578945,1.1668421052631577,-0.08473684210526312,0.9215789473684212,1.3289473684210527,-0.4073684210526315,2016-17,Spanish Primera Division
122,Atletico Madrid,38,19,19,1.8421052631578947,0.7105263157894737,1.131578947368421,1.6068421052631583,0.9055263157894737,0.7013157894736844,1.4392105263157893,1.0373684210526315,0.4018421052631578,1.7676315789473684,0.7244736842105265,1.0431578947368418,2.1052631578947367,0.7368421052631579,1.368421052631579,2.016842105263158,0.74,1.2768421052631582,1.7715789473684205,0.8605263157894736,0.9110526315789469,2.0489473684210524,0.7642105263157896,1.284736842105263,1.5789473684210527,0.6842105263157895,0.8947368421052632,1.1968421052631582,1.0710526315789475,0.12578947368421076,1.1068421052631578,1.2142105263157894,-0.10736842105263135,1.4863157894736843,0.6847368421052633,0.801578947368421,2016-17,Spanish Primera Division
123,Barcelona,38,19,19,3.0526315789473686,0.9736842105263158,2.0789473684210527,2.6631578947368424,0.8786842105263158,1.7844736842105264,2.758421052631579,0.8255263157894737,1.9328947368421054,3.024736842105263,1.0044736842105264,2.0202631578947368,3.3684210526315788,0.8947368421052632,2.473684210526316,3.0189473684210526,0.6642105263157895,2.354736842105263,3.099473684210526,0.6447368421052632,2.4547368421052633,3.369473684210526,0.9394736842105263,2.4299999999999997,2.736842105263158,1.0526315789473684,1.6842105263157894,2.3073684210526317,1.093157894736842,1.2142105263157896,2.4173684210526316,1.0063157894736843,1.4110526315789473,2.68,1.0694736842105266,1.6105263157894736,2016-17,Spanish Primera Division
124,Celta Vigo,38,19,19,1.394736842105263,1.8157894736842106,-0.42105263157894735,1.065,1.4489473684210528,-0.38394736842105254,1.1452631578947368,1.3615789473684212,-0.21631578947368446,1.3881578947368425,1.8134210526315793,-0.42526315789473684,1.5789473684210527,1.6842105263157894,-0.10526315789473684,1.0815789473684212,1.2705263157894737,-0.18894736842105245,1.2494736842105263,1.3257894736842109,-0.07631578947368454,1.543684210526316,1.637368421052632,-0.09368421052631586,1.2105263157894737,1.9473684210526316,-0.7368421052631579,1.048421052631579,1.6273684210526316,-0.5789473684210527,1.0410526315789472,1.3973684210526316,-0.35631578947368436,1.2326315789473687,1.9894736842105265,-0.7568421052631579,2016-17,Spanish Primera Division
125,Deportivo La Coruña,38,19,19,1.131578947368421,1.605263157894737,-0.47368421052631576,1.081842105263158,1.2860526315789476,-0.2042105263157895,0.8828947368421052,1.3363157894736843,-0.45342105263157906,1.183684210526316,1.6076315789473685,-0.4239473684210525,1.4210526315789473,1.2105263157894737,0.21052631578947367,1.2352631578947368,1.0089473684210528,0.22631578947368405,0.991578947368421,1.0889473684210527,-0.09736842105263166,1.4831578947368422,1.238947368421053,0.24421052631578932,0.8421052631578947,2.0,-1.1578947368421053,0.9284210526315789,1.563157894736842,-0.634736842105263,0.7742105263157896,1.583684210526316,-0.8094736842105265,0.8842105263157897,1.976315789473684,-1.0921052631578945,2016-17,Spanish Primera Division
